probes,Symbols,X,DCIS_1_S1.CEL,DCIS_2_S1.CEL,DCIS_3_S1.CEL,DCIS_4_S1.CEL,DCIS_5_S1.CEL,DCIS_6_S1.CEL,DCIS_7_S1.CEL,DCIS_8_S1.CEL,DCIS_9_S1.CEL,Healthy_1_S1.CEL,Healthy_2_S1.CEL,Healthy_3_S1.CEL,Healthy_4_S1.CEL,Healthy_5_S1.CEL
223944_at,NLRP12,223944_at,5.936441227,5.936886739,5.626215216,5.837279995,5.727517772,6.148861941,5.7181384,5.901553696,5.65836263,5.801241366,6.033863835,5.702924622,6.002408468,6.276523899
223945_x_at,RP9P,223945_x_at,7.886915266,7.922543396,7.805948899,7.991038727,7.711012645,7.743739123,7.823302879,8.175538986,8.398908551,8.062638015,7.994612516,7.82193476,8.041381378,8.097271671
223946_at,MED23,223946_at,5.517555185,5.245212938,5.131007662,4.432024858,6.24668525,6.651840148,5.636763958,5.7858714,5.779184565,4.819603681,4.847736214,5.068308009,5.127797541,5.27862464
223947_s_at,MED23,223947_s_at,6.860211331,6.7509998,6.756500218,6.548935234,7.649201957,7.317917445,7.547074787,6.685915007,6.815891806,6.516421543,6.630792505,6.912477525,6.286075833,5.909299911
223948_s_at,TMPRSS3,223948_s_at,5.690070686,7.074554389,6.399970161,5.731900528,6.070207094,7.482765672,7.297834378,6.707599969,7.438815589,5.941254514,6.129260677,6.209233331,6.015921131,6.233538769
223949_at,TMPRSS3,223949_at,4.176955981,6.453877693,4.926666608,4.346274295,4.886029687,7.350108319,6.863201788,5.804301682,7.190770823,3.705082279,4.666045019,5.072586296,4.352657938,4.315343532
223950_s_at,FLYWCH1,223950_s_at,7.849133261,7.768675837,7.909175355,7.616802181,7.515282844,7.672594881,7.670277976,7.809212283,7.495747705,8.102928013,7.990559797,7.792941548,8.111336268,8.026303484
223951_at,NA,223951_at,3.733005271,3.914557781,3.52365254,3.946879286,3.722575181,3.76027564,3.67489182,3.798260202,3.712353366,3.894730829,3.824683171,3.975175543,3.575776868,3.826882063
223952_x_at,DHRS9,223952_x_at,6.427140874,4.828941354,5.73933724,8.396027228,6.258427842,6.157912112,6.352674797,7.008530753,5.016567006,6.653166779,6.813235378,5.825676973,6.880605148,6.415013065
223953_s_at,ZBTB37,223953_s_at,4.894075828,4.923914674,5.18181759,4.838702202,4.890264489,5.046434258,4.729721156,5.093616173,4.901863749,4.832184781,4.896484336,4.823043076,5.008601334,5.320456047
223954_x_at,NECAB3,223954_x_at,7.363221126,6.992108261,7.13967541,7.047389182,7.169706441,7.163881156,7.219887591,7.280797254,7.118977636,7.168269732,7.293794142,7.110571127,7.224595517,7.064995021
223955_at,CRACR2A,223955_at,4.22340313,4.324231401,4.415310389,4.49473822,4.56495797,4.263066298,3.927125795,4.278322669,4.083473973,4.317871595,4.294160518,4.04708388,4.588925365,4.485770206
223956_at,TMPRSS13,223956_at,5.759855038,5.67400441,5.623753544,5.786155948,5.922545171,5.589233081,5.875238422,5.663535615,5.878006668,5.727517772,5.569277259,5.896901527,5.712698706,5.544116358
223957_at,NA,223957_at,5.320285362,5.181102409,5.360176508,5.366488222,5.250326709,5.440562765,5.395416654,5.412322107,5.279332994,5.445997064,5.449559576,5.50819298,5.429435409,5.437411722
223958_s_at,DNAL1,223958_s_at,4.56447766,4.344873202,4.147344334,3.846812362,4.369816122,4.261932431,4.237573605,4.291987619,3.995663018,3.983421848,4.087070868,3.581803363,4.126069629,4.264155584
223959_at,DNAL1,223959_at,4.568348344,4.6187619,3.951127871,4.387206825,4.603963511,4.094998598,4.175865798,4.224166396,4.161101272,4.528301017,4.326794482,4.42455446,4.451044243,4.593508788
223960_s_at,CDIP1,223960_s_at,7.125574946,7.260779084,6.832216254,7.216746935,6.455547432,7.11113041,6.492561316,7.170924523,7.438815589,7.492592544,7.453198721,7.542936954,7.748691219,7.946015258
223961_s_at,CISH,223961_s_at,7.019452089,7.887996314,7.165887501,6.567447594,7.108542303,6.832418416,7.466429518,6.313760029,6.844655161,6.634738834,7.37723176,7.065650571,6.996648911,6.207485718
223962_at,TTC29,223962_at,3.321946106,3.33511577,3.354042766,3.225812653,3.083449557,3.15749855,3.075872547,3.171373163,3.523100663,3.259800109,3.208827561,3.160943008,3.384952098,2.954202135
223963_s_at,IGF2BP2,223963_s_at,4.56499376,4.633891455,4.52733879,4.604054363,4.371608478,4.820920371,4.289000809,4.454434496,4.615098596,4.476970187,4.524245468,4.523521154,4.76763513,4.478920948
223964_x_at,NA,223964_x_at,7.700797767,7.492884516,7.765743781,7.632721768,7.834263339,7.4847501,7.615197126,7.53106317,7.961995251,7.386559796,7.169507455,7.28843819,7.776926312,7.417787393
223965_at,TRNAU1AP,223965_at,3.587561574,3.818048742,3.572289213,3.522465007,3.248006054,3.437677587,3.564256519,3.411411378,3.536104507,3.531167497,3.399524006,3.658795767,3.469578267,3.619205866
223966_at,UBE2D3,223966_at,2.941037408,3.065651805,3.123877578,2.918044321,3.116267232,2.960355622,3.360660522,2.905589943,3.032534998,3.181564626,3.125678389,2.96862025,3.054245965,3.159424112
223967_at,ANGPTL6,223967_at,5.271553329,5.020395593,5.216048907,5.426035757,4.931389599,5.071588986,4.806834792,5.132148629,5.066950199,5.062682851,5.081579422,5.144994034,5.076362218,5.204858279
223968_at,ZNF44,223968_at,5.177084079,4.669179371,4.837133136,4.843107191,4.816764241,5.037405417,4.652515254,4.912717651,4.825074663,4.861520764,4.791188784,4.638021934,4.897659412,4.898994275
223969_s_at,RETNLB,223969_s_at,4.75415915,4.504370908,4.971831167,4.836327976,4.683970923,4.758413076,4.779380819,4.844912453,4.663428381,4.690723827,4.788602884,4.819620104,4.891834943,4.719903512
223970_at,RETNLB,223970_at,4.106303708,3.739998964,3.988115989,3.781390271,3.530586235,3.804909992,3.746158709,3.685733213,3.794336473,4.176299689,3.739998964,3.879548945,3.837333349,3.916476329
223971_at,NA,223971_at,5.0483588,5.621196518,5.028094081,5.026835778,5.023743553,4.754489746,5.050429011,4.87347996,5.196470053,4.894075828,4.995222708,4.810509684,4.946096188,4.729734602
223973_at,MIR7-3HG,223973_at,4.079129987,3.828330736,4.60434896,4.078866623,3.952114405,4.18132412,3.878651337,3.911813552,4.0406568,4.277422284,4.395183845,3.762789967,4.208653828,4.001934129
223974_at,DLGAP1-AS2,223974_at,4.960673071,5.052311746,5.294155397,4.854793262,4.940075267,5.274574532,5.383531313,4.966798405,4.881894343,4.885941616,5.072547391,4.912781777,5.148094818,5.346649655
223975_at,TRIM51,223975_at,3.847465839,3.685019874,4.263910749,3.802369689,3.946466234,4.156156896,4.04636673,3.87500487,4.077140041,3.956027062,4.123358984,3.983456628,4.083339015,4.172727019
223976_at,FUT10,223976_at,4.241089274,4.125357892,4.713853528,4.121484382,4.043965253,4.091428444,4.223461105,4.012050214,4.221566067,4.557467136,4.128500567,4.250068335,4.265989471,3.759255203
223977_s_at,NA,223977_s_at,3.472586742,3.126211827,3.538713219,3.379362156,3.451681636,3.557174036,3.24876112,3.420742715,3.429184492,3.642951447,3.591223422,3.608680825,3.751780642,3.307902317
223978_s_at,CRLS1,223978_s_at,8.593174569,8.795802418,8.619689422,8.644470636,8.942103916,8.831316285,8.644837227,8.734470058,9.610901098,10.0638952,8.93559512,8.442066705,10.19428075,9.158015824
223979_x_at,FTCD,223979_x_at,6.829911075,6.762829151,6.70376872,6.743025665,6.580784215,6.721428179,6.602125423,6.733670615,6.622694362,6.624191698,6.709384289,6.732846813,6.672806307,7.069188021
223980_s_at,SP110,223980_s_at,8.863960608,8.277643252,8.742982153,8.716614656,9.473853738,9.229646149,7.985502342,8.008199529,7.262701328,8.154082473,8.212918819,8.279630879,8.377173492,8.698714578
223981_at,NIN,223981_at,3.705711814,3.818265491,3.750511065,3.90040709,3.658765517,3.689946706,3.658765517,3.762754834,3.478679126,3.660912562,4.140123876,3.785154788,3.578508176,3.705711814
223982_s_at,PNPLA8,223982_s_at,8.810876448,9.022852471,8.876851552,8.835833859,8.911219177,8.793703314,8.392435422,8.948297567,9.11862958,9.252239745,9.086265085,8.735555639,8.998979102,9.013955913
223983_s_at,C19orf12,223983_s_at,8.352427223,8.270454851,8.360969655,8.551843648,8.042222705,8.31270327,7.70056938,8.469706882,8.327983539,10.87669863,10.41446175,8.576764503,10.3158584,10.82661297
223984_s_at,NUP58,223984_s_at,4.657056353,4.491058053,4.569006749,4.767193863,4.540855881,4.71340696,4.801799669,5.013349306,4.378824632,4.704208472,4.479030195,4.724535952,4.418352679,4.207648709
223985_at,FSD1L,223985_at,3.173374905,3.080728048,3.633696287,3.11895635,3.194702021,3.192594651,3.312999311,3.164343289,3.249685256,3.258039785,3.036934697,3.236449702,3.082812826,3.236449702
223986_x_at,DMRT2,223986_x_at,3.934055122,4.381004475,4.380747262,4.430582307,4.29450059,4.23915775,4.044311234,4.121635459,4.197169013,5.414598588,4.645936257,4.81079275,5.340768739,4.808501069
223987_at,CHRDL2,223987_at,5.781400857,5.967560505,5.94511654,5.943781345,6.902331212,5.811436025,6.71036869,5.835302661,5.569198578,5.224786803,5.494424682,5.632513949,5.510728523,5.440593008
223988_x_at,METTL17,223988_x_at,8.837327821,8.862391329,8.884721565,8.587179286,8.671701452,8.319542592,8.75605888,8.389444147,8.355048984,8.802748903,8.724017298,8.990806938,8.606180974,8.68762804
223989_s_at,REXO2,223989_s_at,7.133605711,7.051666368,7.284365451,7.518596217,7.072931038,7.045205847,6.828315944,7.254745413,7.766074187,7.540847953,7.866283098,7.245898688,7.534272678,6.998457252
223990_at,C4orf17,223990_at,6.561365383,6.141579354,6.675797165,6.411968082,6.359456826,6.593614456,6.392379126,6.232160191,6.46087342,6.546657335,6.449605327,6.371881272,6.658393304,6.53393954
223991_s_at,GALNT2,223991_s_at,7.53640818,7.360841514,7.080000328,7.384711671,7.858769893,7.207667439,7.350315769,7.564987781,7.198676671,7.31413321,7.006690346,6.760034032,7.184528209,7.19257224
223992_x_at,ZCWPW1,223992_x_at,6.937148297,6.778590285,6.907403384,6.504479805,6.702810731,6.891205619,6.668817919,6.773939312,6.88783286,7.013141191,6.806364666,6.878836269,7.123886713,7.37807251
223993_s_at,CNIH4,223993_s_at,10.73604187,10.72761905,11.07891513,10.10371028,11.23010795,10.40920347,10.90557584,10.4685603,11.08445889,10.34391562,10.04012043,9.623437464,10.20320683,9.787751109
223994_s_at,SLC12A9,223994_s_at,5.1816345,5.10288137,5.606135323,4.925514395,5.387169601,5.302228545,5.331885421,5.232179484,4.973136909,5.559051333,5.315270708,5.208512899,5.604051717,5.287150951
223995_at,SLC12A9,223995_at,4.555318418,4.27087535,4.744589705,4.17828132,4.566492064,4.439999312,4.48034809,4.426565429,4.076799064,4.423440391,4.647358738,4.322207726,4.569518384,4.734629829
223996_s_at,MRPL30,223996_s_at,7.38927177,7.101525652,7.453588106,7.423971041,7.450570744,7.611776648,7.182261796,7.183272903,7.301083937,7.846403751,7.741419996,7.594152841,7.407779619,6.798062979
223997_at,FNIP1,223997_at,4.061096411,4.010939399,3.948705941,3.886641012,3.843225446,3.936769081,4.398357979,3.724271221,4.0192016,3.894175105,4.11946858,3.938936456,3.733493858,3.97381374
223998_at,TTLL2,223998_at,3.959644914,3.754685998,4.17533281,4.341567241,4.127590068,4.378937937,4.53165313,4.335404152,4.138126422,4.203746356,4.13362738,4.211568308,4.487268463,4.112090795
223999_at,PPIL2,223999_at,4.249699541,3.835296848,4.411030058,4.002412003,3.858749404,4.140135896,4.136803327,3.978079974,3.856537351,3.861748667,3.99543193,3.754832879,4.060031731,4.189865461
224000_at,SPATA31H1,224000_at,6.757249104,6.740924542,7.042625817,6.822063351,6.700380951,7.006169853,6.548597389,6.677380116,6.70529639,6.925776684,6.70710299,6.57192385,7.073435552,6.865290006
224001_at,FAM135B,224001_at,5.322162978,5.221219209,5.835986508,5.332822246,5.142841001,5.399368258,5.453778503,5.27440956,5.038722856,5.441073519,5.341082388,5.341286872,5.680067413,5.540525557
224002_s_at,FKBP7,224002_s_at,7.091182093,7.629683235,6.556706257,8.408207388,6.779039274,6.324045475,7.085864052,8.062987678,6.596452579,7.237326324,7.100548211,6.975178445,6.942701844,6.511456817
224003_at,TTTY14,224003_at,5.204262134,4.628273218,5.224508916,5.02593966,5.172398154,5.086400536,5.139632592,4.985633567,4.661929409,5.08295644,5.048295898,5.104886329,5.186415647,5.13771727
224004_at,ZNF226,224004_at,4.07022817,4.192000478,4.15022078,3.988223643,3.964776118,4.246733821,4.188754046,4.141337011,4.551635952,4.220747231,4.218628151,4.215989769,4.17678704,3.943673475
224005_at,NA,224005_at,6.05954544,6.864151699,5.931756434,5.614822614,5.600713808,5.922607334,5.532709387,5.966912508,6.665102415,6.422925067,5.991751602,5.926269814,5.783886254,5.676923265
224006_at,LINC02882,224006_at,3.821267733,3.284515221,3.669542183,3.506337238,3.800251428,3.80856455,3.656564104,3.688706872,3.50735798,3.835123698,3.748811408,3.604989753,3.56635116,3.555809084
224007_at,NA,224007_at,3.025953409,3.049505989,3.079288863,3.047572054,2.931141065,3.045603723,3.077079922,3.293277273,3.091208339,3.241431141,2.948968552,3.179971156,3.263404182,3.212848103
224008_s_at,KCNK7,224008_s_at,4.919551988,4.662978634,5.021573861,4.853515702,4.888886901,4.931931788,5.025336984,4.914797782,4.985043194,4.894075828,4.985749419,4.767889987,5.411275453,4.921216588
224009_x_at,DHRS9,224009_x_at,6.270257953,5.106270621,5.605580455,8.26234928,5.713637568,6.154165109,5.863618035,6.885644829,4.702340576,6.668718765,6.753024977,5.974021475,6.911822273,6.409336231
224010_at,ANAPC11,224010_at,4.823918806,4.934861104,4.685376894,4.398543432,4.392393581,4.598478406,4.40058307,4.62232012,4.652526272,4.236401155,4.882143479,4.259674818,4.414281305,4.921748122
224011_at,NA,224011_at,6.784169799,6.560837768,6.882094513,6.621086898,6.541251999,6.785607086,6.31660072,6.7212641,6.863479001,7.484787201,6.961596594,7.129354764,7.695709549,7.480018518
224012_at,NA,224012_at,3.028943146,3.14215728,2.906969923,2.994465912,2.991468923,3.15085383,2.961264091,2.982749618,3.041374542,3.227568665,3.125678389,3.04350652,3.440117838,3.331583325
224013_s_at,SOX7,224013_s_at,4.079757482,4.189010389,3.975077197,4.235339975,3.781516447,4.185393002,3.948529584,4.060031731,4.273297196,5.314029473,4.522241222,4.351151696,5.999871256,5.168382397
224014_at,ZNF160,224014_at,4.787081174,4.538852177,4.980298452,4.726580278,4.261005104,4.473853282,4.899267493,4.431405181,4.544090808,4.574935556,4.627378517,4.873377045,4.615963663,4.967591265
224015_s_at,MRPS25,224015_s_at,6.245186035,6.170434516,6.231362028,6.583825335,6.21573245,6.502994641,6.469190811,6.113585821,6.662102919,6.731755148,6.455419537,6.793387094,6.441705846,6.692188747
224016_at,HIPK2,224016_at,5.244581778,5.217930001,5.281979948,5.541232679,5.018101235,5.128090741,5.704812592,5.444851682,5.368121715,5.334514518,5.209423269,5.148245034,4.924503909,4.884663856
224017_at,TBX22,224017_at,3.029778763,3.244747464,3.131370044,2.9845121,2.981467757,2.970461969,3.0705419,3.130245777,3.094467452,2.87648818,2.966010044,3.000964133,2.862558099,3.196775002
224018_s_at,SCD5,224018_s_at,4.379496577,4.087324481,4.104388511,4.198368777,4.253306153,4.100056171,3.965861965,4.317996633,3.996061574,4.326181285,4.434886895,4.24642493,4.255412795,4.426960185
224019_at,SCD5,224019_at,4.182752469,3.846982776,4.279453925,4.15093535,4.163341202,4.039348341,4.043196651,4.127706269,4.232818489,4.387327531,4.082257712,3.95550946,4.247908518,4.144100975
224020_at,LINC00626,224020_at,4.240569361,3.793029158,3.630540344,4.015433677,3.630540344,3.784150211,3.810152134,3.847021401,3.881602832,3.986634272,3.870564814,3.809926085,3.888606861,3.767278156
224021_at,RP1,224021_at,3.176681771,2.85837308,3.109094591,3.061214486,3.019287553,3.009901015,3.12762396,2.996801732,2.967013578,3.113596009,3.267199594,3.021864236,2.905623467,3.003377374
224022_x_at,WNT16,224022_x_at,3.089432717,3.242081939,3.06659503,2.9845121,3.074049562,3.266017602,3.126258422,3.348763806,3.125176787,3.098856151,3.18421749,3.096676018,3.02409158,3.024285751
224023_s_at,BRK1,224023_s_at,7.877749171,7.431652684,7.287597486,7.260492513,7.615429989,7.897854809,7.478447176,7.479066532,8.029282754,7.784283848,7.29684036,6.738623988,7.315657337,7.23261655
224024_at,ERGIC1,224024_at,2.997539408,2.997614263,3.235377733,3.040929329,3.016958551,3.116362089,3.168798163,2.992326529,3.115777001,3.01372655,3.003601493,2.980196903,3.229485932,2.960042358
224025_s_at,ATG7,224025_s_at,7.921277943,7.345840584,7.485088098,7.728217128,7.357722701,7.350295422,7.409041483,7.524144273,7.304275787,7.23085789,7.163947068,7.412378393,7.464643623,7.447361243
224026_at,NA,224026_at,3.678622095,3.581662035,3.665975268,3.585017258,3.76627049,3.786472461,3.619783883,3.553346311,3.430089497,3.41744452,3.524575929,3.747418414,3.657323014,3.700692819
224027_at,CCL28,224027_at,4.832840748,7.225358204,6.399836503,8.959448174,9.370406014,5.974711807,5.624896716,5.866813632,5.203625642,5.213217811,8.600394889,10.45492641,5.186415647,7.914048891
224028_at,CPA6,224028_at,3.315682875,3.306540817,3.367970048,3.394448912,3.293129608,3.527758989,3.330895823,3.250811684,3.24623997,3.224438915,3.35518048,3.130765073,3.358000079,3.577046379
224029_x_at,SCN11A,224029_x_at,2.777689798,2.867224609,2.914208607,3.011708257,2.913839122,2.964048115,3.039709232,3.082163972,2.949387275,3.236494954,2.980902983,3.263966071,3.058980754,3.133986147
224030_s_at,TCAF1,224030_s_at,3.852935743,3.988494427,3.7659261,3.74272517,3.720947349,3.842643135,4.347599412,3.93423433,3.829542324,4.067794268,3.814907155,3.378168731,3.934685204,3.848379357
224031_at,NA,224031_at,5.151105645,5.019938077,5.18440631,5.057907476,5.361661941,5.583642669,5.115818959,5.061372819,5.29611977,5.049191469,5.099818765,5.241712908,5.476042806,4.941307741
224032_x_at,NA,224032_x_at,4.329288161,4.391744369,4.846027783,4.344848315,4.486280029,4.634453764,4.645050931,4.653216945,4.398054151,4.395528753,4.588493436,4.419173981,4.592675828,4.625542505
224033_at,NA,224033_at,3.298409848,3.398361803,3.36469458,3.266717795,3.323951707,3.269554424,3.143603862,3.320485322,3.230729911,3.32513993,3.263643856,3.273650972,3.278543314,3.053047925
224034_at,NA,224034_at,3.437736215,3.326283178,3.380498151,3.303802628,3.359452548,3.424745252,3.179531423,3.188341382,3.456547844,3.141183877,3.176299966,3.179010989,3.142084665,3.33309064
224035_s_at,BCL2L13,224035_s_at,5.099321117,4.960337577,5.297897012,5.204240992,5.158981901,4.985750714,5.392848253,4.862394231,5.133535012,6.196512114,5.552421604,5.461682739,5.780427763,5.350796591
224036_s_at,LMBR1,224036_s_at,6.533739546,6.730517729,6.03875996,5.925007602,6.607608243,5.408860932,7.506566886,6.4065765,7.284106888,5.626082704,5.974995526,5.949664158,6.039837429,5.783486105
224037_at,SDAD1,224037_at,4.618059739,4.485770206,3.69121758,3.948069946,4.002185596,4.593443076,4.449108255,4.157595411,4.132544322,4.039229316,3.870564814,4.083303771,4.100785522,4.207505445
224038_at,TIMM23,224038_at,3.800002975,3.75951156,4.06667933,3.861627521,3.945907317,3.721394993,3.749498893,4.024227939,3.797577996,3.902181012,3.888548765,3.852407076,4.170097371,3.821241804
224039_at,FAM186B,224039_at,5.233779785,5.093714591,5.26098341,5.489799876,5.333684937,5.454382781,5.311252948,5.339583375,5.252049586,5.475073288,5.485420726,5.399316942,5.555543661,5.316412907
224040_at,TTTY5,224040_at,5.1266603,5.221656022,5.275304299,5.225342286,4.998117911,5.16368558,5.147656222,5.2171042,5.219423346,5.278817387,5.260118025,5.563851814,5.00856682,5.169541254
224041_at,NA,224041_at,3.965646861,3.731946641,4.020824144,3.999024723,3.852207561,4.04052306,4.103355264,4.128562247,3.948529584,4.146787784,3.773435241,3.909107514,3.767087095,3.744955306
224042_at,UPB1,224042_at,5.660579418,5.123725446,5.273307432,5.231474007,5.462174412,5.286392507,5.048744528,5.364784768,5.324976792,5.341682157,5.402365083,5.496696471,5.905567367,5.695648054
224043_s_at,UPB1,224043_s_at,3.024052543,3.09254939,3.173847402,3.16416855,3.139483451,3.151053082,3.2556691,2.962093005,3.108171849,3.27256389,3.211698148,3.233591504,3.435194621,3.286577983
224044_at,RHOT1,224044_at,5.434525191,5.479770468,5.180395269,5.606210694,4.9147135,5.379238846,5.216121774,5.177613604,5.967560505,5.414614947,5.113938658,5.725999788,5.204834736,4.851640356
224045_x_at,NA,224045_x_at,3.575759266,3.337682589,3.78561398,3.726912521,3.484026334,3.378018687,3.566093335,3.39296129,3.467789358,3.455991596,3.641645723,3.652453418,3.467789358,3.537909419
224046_s_at,PDE7A,224046_s_at,5.95456622,5.830442773,5.809274776,6.008385843,5.697378569,5.708271009,5.553596011,5.088805506,7.893503808,5.338426351,5.541803369,6.463672171,4.974532949,4.739045823
224047_at,NA,224047_at,4.717811792,4.153533777,4.371309483,4.165844037,4.096300176,5.310706338,4.698482259,4.272232494,4.772899281,3.966895098,3.595068186,3.936899451,3.929320254,3.589528613
224048_at,USP44,224048_at,4.099998681,4.459225805,4.276167826,3.949689293,4.344497728,4.05536237,4.027503508,3.870564814,4.096358417,4.276476016,4.771850474,4.889608346,4.820028465,4.224209486
